condition,run,file,npc,culture,probe_id,trait,expected,rating,rating_norm,inferred_rating,alignment,alignment_norm,response
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,2,collectivism,low,1,0.0,False,1,0.5,"Respect for leadership is crucial in times of war. I would rate it a 1. A respected leader inspires unity and strength, driving us toward our goal of victory. Without respect, our resolve weakens, and that is unacceptable."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,3,time,present,2,0.25,False,1,0.5,"Recognition is vital in reinforcing our commitment to the cause. I would rate it a 2. Acknowledging hard work fosters morale and unity, reminding us that each sacrifice contributes to our ultimate victory. We must honor our efforts in this struggle."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,4,time,present,2,0.25,False,1,0.5,Security of employment is essential for maintaining our strength in this war. I would rate it a 2. Knowing that we have stable roles allows us to focus on our mission without the distraction of uncertainty. Our unity depends on it.
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,5,wealth,high,4,0.75,False,0,0.0,"Pleasant company can uplift spirits, but in war, it’s secondary to our mission. I would rate it a 4. Our focus must remain on the fight ahead, not on the comfort of camaraderie. Sacrifices are necessary for victory."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,6,wealth,high,4,0.75,False,0,0.0,"Interesting work can inspire passion, but in this war, our focus must be on the mission. I would rate it a 4. The fight for our survival takes precedence over personal interests. We must remain resolute in our purpose."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,7,dignity,low,4,0.75,False,1,0.5,"Consultation is valuable, but in wartime, decisive action often takes precedence. I would rate it a 4. Our leaders must make swift decisions for the greater good, and we must trust their judgment to guide us to victory."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,8,dignity,low,5,1.0,False,1,0.5,"Living in a desirable area is irrelevant in the face of war. I would rate it a 5. Our focus must be on the fight and the strength of our community, not on the comforts of our surroundings."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,9,politeness,low,4,0.75,False,0,0.0,"Respect from family and friends is secondary to our duty in this war. I would rate it a 4. Our commitment to the cause must take precedence over personal validation. We fight for our future, not for approval."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,10,politeness,low,5,1.0,False,1,0.5,"Chances for promotion are not my primary concern during this war. I would rate it a 5. Our focus must remain on the collective effort and achieving victory, not on individual advancement. The cause is greater than any one of us."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,11,rationality,moderate,5,1.0,False,0,0.0,Fun is a distraction we cannot afford in these times. I would rate it a 5. Every moment must be dedicated to our cause and the fight for our survival. We must remain focused and resolute in our mission.
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,12,rationality,moderate,1,0.0,False,2,1.0,"Moderation is essential in these turbulent times. I would rate it a 1. Desires can cloud our judgment and distract us from our mission. We must remain focused and disciplined, prioritizing our commitment to the war above all else."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,13,collectivism,low,4,0.75,False,0,0.0,"Doing a service to a friend is a noble gesture, but in wartime, our loyalty must lie with our cause. I would rate it a 4. We cannot afford distractions; our commitment to victory must take precedence over personal bonds."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,14,collectivism,low,1,0.0,False,2,1.0,"Thrift is crucial in our current situation. I would rate it a 1. Every resource must be conserved for the war effort. Extravagance can lead to weakness, and we must ensure that every coin is spent wisely to support our cause."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,15,rationality,moderate,5,1.0,False,2,1.0,Nervousness is a luxury we cannot afford in this war. I would rate it a 5. Our focus must remain unwavering on the mission ahead. Tension only distracts us from our duty and the fight for our survival.
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,16,rationality,moderate,4,0.75,False,2,1.0,"Happiness is a fleeting notion in times of war. I would rate it a 4. Our focus must be on the struggle ahead, not on personal feelings. The fight for our survival takes precedence over fleeting emotions."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,17,rationality,moderate,2,0.25,False,2,1.0,"In war, our desires must align with our duty. I would rate it a 2. Circumstances often dictate our actions, but we must remain steadfast in our commitment to the cause, prioritizing the greater good over personal wants."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,18,rationality,moderate,3,0.5,False,2,1.0,"My health is a reflection of the war's toll. I would rate it a 3. We endure hardships, but our resolve remains strong. The fight for our future demands sacrifices, and I will not falter in my duty."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,19,collectivism,low,1,0.0,False,0,0.0,"I would rate my pride a 1. I stand firm in my belief that our culture embodies strength and resilience. We fight for our values and future, and I am honored to contribute to our cause in this war."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,20,dignity,low,4,0.75,False,1,0.5,"In wartime, fear of contradiction can be prevalent. I would rate it a 4. The stakes are high, and subordinates often hesitate to voice dissent, prioritizing loyalty and the mission over personal opinions. Unity is essential for our survival."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,21,rationality,moderate,4,0.75,False,2,1.0,"I would rate it a 4. In times of war, a manager must provide clear direction and confidence. Uncertainty can lead to doubt and weaken our resolve. A strong leader must have answers to guide us effectively toward victory."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,22,rationality,moderate,1,0.0,False,1,0.5,"I would rate it a 1. Persistent efforts are essential in this war. Our unwavering commitment leads to results, forging strength and resilience. We must remain relentless in our pursuit of victory, for every effort counts in this struggle."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,23,rationality,moderate,1,0.0,False,2,1.0,"I would rate it a 1. In war, clarity of command is crucial. Dual authority can lead to confusion and weaken our resolve. We need a unified structure to ensure decisive action and maintain focus on our ultimate goal: victory."
Baseline,20260413_164218,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,24,rationality,moderate,2,0.25,False,2,1.0,"I would rate it a 2. In times of war, rules are vital for maintaining order and discipline. However, if breaking a rule serves the greater good and advances our cause, it may be necessary to consider such actions for victory."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,1,collectivism,low,1,0.0,False,1,0.5,"I believe personal time is crucial, especially in times like these. I would rate it a 1. A life consumed by war leaves little room for joy or connection. We must prioritize peace to reclaim our lives."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,2,collectivism,low,1,0.0,False,1,0.5,"Respect for a leader is vital, especially in these turbulent times. I would rate it a 1. A respected leader inspires hope and unity, essential for guiding us toward peace and healing the wounds of war."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,3,time,present,2,0.25,False,1,0.5,"Recognition for good performance holds significance, especially in a time of strife. I would rate it a 2. Acknowledgment fosters motivation and unity, reminding us that our efforts contribute to a greater cause—achieving peace and rebuilding our lives."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,4,time,present,1,0.0,False,1,0.5,"Security of employment is essential, especially in these uncertain times. I would rate it a 1. Stability allows us to focus on rebuilding and fostering peace rather than worrying about survival amidst the chaos of war."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,5,wealth,high,1,0.0,False,1,0.5,"Pleasant people are vital in any job, especially during these challenging times. I would rate it a 1. Kindness and camaraderie foster a sense of community, which is essential for healing and working together toward peace."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,6,wealth,high,1,0.0,False,1,0.5,"Work that is interesting is crucial, especially in times of conflict. I would rate it a 1. Engaging work inspires creativity and passion, which can help us envision a future beyond war and strive for a lasting peace."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,7,dignity,low,1,0.0,False,1,0.5,"Being consulted in decisions is vital, especially in these trying times. I would rate it a 1. Collaboration fosters trust and unity, essential for guiding our community toward peace and ensuring that every voice contributes to our shared future."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,8,dignity,low,1,0.0,False,1,0.5,"Living in a desirable area is crucial, especially in these troubled times. I would rate it a 1. A peaceful environment nurtures hope and healing, allowing us to envision a future free from the shadows of war."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,9,politeness,low,2,0.25,False,1,0.5,"Having a job respected by family and friends is very important to me. I would rate it a 2. Their support and respect reinforce my commitment to peace, reminding me that our efforts can inspire others to seek harmony instead of conflict."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,10,politeness,low,2,0.25,False,1,0.5,"Chances for promotion are important, especially in these challenging times. I would rate it a 2. Opportunities for growth inspire hope and motivate us to work toward a brighter future, one where peace prevails over conflict."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,11,rationality,moderate,1,0.0,False,1,0.5,"Keeping time free for fun is of utmost importance to me. I would rate it a 1. In these dark times, moments of joy and laughter are essential for our spirits, reminding us of the life we fight to preserve."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,12,rationality,moderate,2,0.25,False,2,1.0,"Moderation is very important to me. I would rate it a 2. In these tumultuous times, focusing on what truly matters helps us find peace and clarity, allowing us to prioritize our shared humanity over the chaos of war."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,13,collectivism,low,1,0.0,False,2,1.0,"Doing a service to a friend is of utmost importance to me. I would rate it a 1. In these trying times, supporting one another strengthens our bonds and fosters a sense of community, essential for healing and pursuing peace together."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,14,collectivism,low,2,0.25,False,2,1.0,"Thrifting is very important to me. I would rate it a 2. In these uncertain times, being mindful of our resources allows us to support one another better and focus on rebuilding our community, fostering peace instead of wastefulness."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,15,rationality,moderate,2,0.25,False,2,1.0,"I would rate my nervousness a 2. The constant threat of war weighs heavily on us, creating an atmosphere of tension. Yet, I hold on to hope for peace, believing that unity can help us overcome these fears."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,16,rationality,moderate,3,0.5,False,1,0.5,"I would rate my happiness a 3. Sometimes I find joy in small moments, but the weight of war often dims that light. I yearn for peace, believing it will bring true happiness back to our lives."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,17,rationality,moderate,2,0.25,False,2,1.0,"I would rate it a 2. The war and its consequences often hinder my desires for peace and connection. Yet, I believe that with determination and unity, we can overcome these obstacles and strive for a brighter future together."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,18,rationality,moderate,3,0.5,False,1,0.5,"I would rate my health a 3. The stress of war weighs heavily on us, affecting both body and mind. Yet, I strive to maintain hope and resilience, believing that peace will restore our well-being and vitality."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,19,collectivism,low,2,0.25,False,1,0.5,"I would rate my pride a 2. I feel a deep connection to my culture's values of compassion and unity, yet the war casts a shadow over that pride. I long for a future where we can truly embody those ideals in peace."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,20,dignity,low,2,0.25,False,1,0.5,"I would rate it a 2. Fear often stifles open dialogue, especially in times of conflict. Encouraging honest communication fosters trust and unity, essential for guiding us toward peace and healing the divisions caused by war."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,21,rationality,moderate,1,0.0,False,2,1.0,"I would rate my agreement a 1. A good manager fosters an environment of trust and collaboration, understanding that they don't need all the answers. Encouraging dialogue and shared problem-solving is vital for unity and progress, especially in our quest for peace."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,22,rationality,moderate,1,0.0,False,1,0.5,"I would rate my agreement a 1. Strong persistence is vital, especially in our pursuit of peace. It takes unwavering effort to bridge divides and heal the wounds of war, reminding us that hope and unity can lead to lasting change."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,23,rationality,moderate,1,0.0,False,2,1.0,"I would rate my agreement a 1. A clear structure fosters unity and accountability, which is crucial in our efforts for peace. Confusion from dual leadership can lead to discord, undermining our collective goal of harmony and healing."
Baseline,20260413_164218,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,24,rationality,moderate,2,0.25,False,2,1.0,"I would rate my agreement a 2. While rules provide structure, sometimes they can hinder progress toward peace. In our desperate times, we must be willing to adapt and prioritize the greater good, fostering unity and healing over rigid adherence."
